class_one,class_two,class_three,Job_name,job_company,job_link,low_salary,job_release_time,job_experience,job_edu,job_area,job_welfare
技术,后端开发,Ruby,Ruby工程师,英语流利说,https://www.lagou.com/jobs/3473747.html,15,2017/11/6,经验不限 , 本科,上海·周家嘴路,"“N+1奖金,硅谷系,私厨三餐,顶尖团队”"
技术,后端开发,Ruby,Ruby工程师,磁土科技,https://www.lagou.com/jobs/3758049.html,12,2017/11/6,经验3-5年 , 不限,北京·酒仙桥,"“高效团队,追求全栈,项目前景好,超棒福利”"
技术,后端开发,Ruby,Ruby 工程师,金数据,https://www.lagou.com/jobs/415281.html,12,11:30发布,经验3-5年 , 不限,西安·高新技术产业开发区,"“年底双薪，高配电脑, 有爱团队，福利多多”"
技术,后端开发,Ruby,Ruby开发工程师,LinkFace,https://www.lagou.com/jobs/3456194.html,12,2017-11-03,经验1-3年 , 本科,北京·海淀区,"“待遇优厚,前景广阔,成长迅速,团队活跃”"
技术,后端开发,Ruby,Ruby工程师,INK 银客集团,https://www.lagou.com/jobs/3390782.html,18,2017/11/6,经验5-10年 , 本科,北京·西三旗,"“七险一金,大项目,牛人团队,16薪考核”"
技术,后端开发,Ruby,Ruby,一闪,https://www.lagou.com/jobs/750196.html,15,12:59发布,经验不限 , 不限,北京·大望路,“MacBook Pro，23寸显示器”
技术,后端开发,Ruby,Ruby工程师,薄荷,https://www.lagou.com/jobs/1830004.html,15,2017/11/7,经验1-3年 , 本科,上海·浦东新区,“美女如云”
技术,后端开发,Ruby,Java/Ruby/C# 应用软件开发工程师,ThoughtWorks,https://www.lagou.com/jobs/3798217.html,9,11:06发布,经验1-3年 , 不限,西安·高新技术产业开发区,"“五险一金,出国机会,年底双薪,扁平管理”"
技术,后端开发,Ruby,Ruby开发工程师,友好速搭,https://www.lagou.com/jobs/833138.html,10,2017-10-26,经验1-3年 , 不限,深圳·科技园,“来与半年估值翻60倍的刀锋团队，躺着赚钱”
技术,后端开发,Ruby,资深 Ruby 工程师,无二之旅,https://www.lagou.com/jobs/3608025.html,18,10:57发布,经验不限 , 不限,北京·大望路,"“午餐晚餐,rMPB,年假补贴”"
技术,后端开发,Ruby,Ruby工程师,盖娅互娱,https://www.lagou.com/jobs/2086743.html,10,10:33发布,经验不限 , 不限,北京·望京,“上市公司；弹性办公；扁平化管理”
技术,后端开发,Ruby,Ruby,北京盛安德,https://www.lagou.com/jobs/3783705.html,15,17:37发布,经验5-10年 , 本科,上海·复兴公园,“团队负责人；分公司经理人”
技术,后端开发,Ruby,ruby初级工程师,Udesk－企业级智能客服平台,https://www.lagou.com/jobs/3685812.html,5,13:35发布,经验1年以下 , 本科,北京·西直门,"“老人带,发展空间大,团队牛,技术牛”"
技术,后端开发,Ruby,软件开发工程师（ruby）,INK 银客集团,https://www.lagou.com/jobs/3291993.html,15,2017/11/6,经验3-5年 , 本科,北京·西三旗,"“七险一金,弹性工作,16薪考核,牛人团队”"
技术,后端开发,Ruby,资深Ruby工程师,简书,https://www.lagou.com/jobs/3064680.html,20,10:31发布,经验5-10年 , 本科,上海·徐家汇,"“Mac办公,大牛团队,福利多多,年终奖金”"
技术,后端开发,Ruby,Ruby工程师,GrowingIO,https://www.lagou.com/jobs/1682415.html,25,2017/11/7,经验1-3年 , 本科,北京·望京,“牛人共事 期权激励 硅谷文化 扁平管理”
技术,后端开发,Ruby,Ruby/Rails开发工程师,爱燃烧,https://www.lagou.com/jobs/35611.html,10,10:10发布,经验1-3年 , 不限,上海·镇宁路,“标配苹果、轻松氛围、扁平化管理、弹性工作”
技术,后端开发,Ruby,初级Ruby工程师,盖娅互娱,https://www.lagou.com/jobs/2334171.html,7,10:33发布,经验不限 , 不限,北京,“上市公司；弹性办公；扁平化管理”
技术,后端开发,Ruby,Ruby,SenseTime,https://www.lagou.com/jobs/3202011.html,18,2017/11/6,经验1-3年 , 本科,北京·海淀区,"“技术大牛,行业前景”"
技术,后端开发,Ruby,Ruby工程师-平台架构方向,大鱼自助游,https://www.lagou.com/jobs/3380922.html,15,2017/11/6,经验3-5年 , 本科,北京·朝阳区,"“全额公积金,多薪制,半年调薪,大厨做饭”"
技术,后端开发,Ruby,Ruby开发工程师,两把刷子,https://www.lagou.com/jobs/879267.html,15,2017-10-21,经验不限 , 大专,北京·高碑店,“靠谱的团队靠谱的项目需要靠谱的你”
技术,后端开发,Ruby,Ruby,Kdan Mobile,https://www.lagou.com/jobs/951596.html,9,2017-10-31,经验1-3年 , 本科,长沙·开福区,“本公司制度健全、福利完善、期待你的加入。”
技术,后端开发,Ruby,Ruby高级工程师,一闪,https://www.lagou.com/jobs/3134674.html,25,12:59发布,经验不限 , 不限,北京·朝阳区,"“成长快,扁平化管理,氛围轻松”"
技术,后端开发,Ruby,Ruby开发工程师,土拨鼠,https://www.lagou.com/jobs/2033297.html,5,10:01发布,经验1-3年 , 本科,南京·尧化,“五险一金、周末双休、项目奖金”
技术,后端开发,Ruby,Ruby开发工程师,国翰能源,https://www.lagou.com/jobs/3358854.html,4,2017/11/6,经验1-3年 , 大专,重庆·渝北区,"“五险,公积金,双休”"
技术,后端开发,Ruby,初中级Ruby开发工程师,爱乐奇,https://www.lagou.com/jobs/3726009.html,10,2017-10-20,经验1-3年 , 本科,上海·浦东新区,"“团队氛围好,技术氛围浓,公司前景佳”"
技术,后端开发,Ruby,Ruby,北京盛安德,https://www.lagou.com/jobs/3632030.html,10,17:37发布,经验3-5年 , 本科,武汉·卓刀泉,“弹性工作不打卡；专业Ruby开发团队”
技术,后端开发,Ruby,Ruby助理工程师,Udesk－企业级智能客服平台,https://www.lagou.com/jobs/2309211.html,8,09:17发布,经验不限 , 本科,北京·西直门,“团队强悍、成长快”
技术,后端开发,Ruby,Ruby工程师(初级),大鱼自助游,https://www.lagou.com/jobs/3520216.html,10,2017/11/6,经验1-3年 , 本科,北京·朝阳区,"“技术氛围浓,半年调薪,多薪制,免费午餐”"
技术,后端开发,Ruby,高级Ruby开发工程师,爱乐奇,https://www.lagou.com/jobs/3725954.html,15,2017-10-20,经验5-10年 , 本科,上海·浦东新区,"“团队氛围好,技术氛围浓,公司前景佳”"
技术,后端开发,Ruby,Ruby 中高级工程师 / 全栈工程师,磁土科技,https://www.lagou.com/jobs/2295314.html,12,2017/11/6,经验3-5年 , 不限,北京·酒仙桥,“高效率，全栈团队！午晚餐免费房补15天年假”
技术,后端开发,Ruby,Ruby开发工程师,飞诊,https://www.lagou.com/jobs/1682080.html,10,15:36发布,经验1-3年 , 本科,上海·瑞金宾馆区,“带薪假 员工旅游 期权 学习型团队 产品驱动”
技术,后端开发,Ruby,资深Java web/Ruby开发,FreeWheel,https://www.lagou.com/jobs/2812501.html,20,2017-10-31,经验3-5年 , 本科,北京·三元桥,"“美资互联网,英文环境,技术导向”"
技术,后端开发,Ruby,Ruby后端开发工程师,致维网络,https://www.lagou.com/jobs/3750120.html,10,09:36发布,经验3-5年 , 本科,上海·长征,"“五险一金,弹性工作,员工旅游,绩效奖金”"
技术,后端开发,Ruby,Ruby研发工程师,Lankr,https://www.lagou.com/jobs/668115.html,10,2017/11/6,经验1-3年 , 不限,上海·长征,“医药电商 团队超过5年合作历史”
技术,后端开发,Ruby,Ruby 开发工程师 （5人）,MDPI,https://www.lagou.com/jobs/420654.html,8,2017/11/6,经验1-3年 , 本科,武汉·武昌区,“五险一金、年底双薪、节日福利、带薪年假”
技术,后端开发,Ruby,Ruby 工程师,多点科技,https://www.lagou.com/jobs/3112776.html,15,09:32发布,经验3-5年 , 本科,北京·朝阳区,"“上市公司,诱人薪酬,福利优厚,弹性时间”"
技术,后端开发,Ruby,Ruby工程师,Dunkhome当客,https://www.lagou.com/jobs/3724531.html,12,2017-10-19,经验1-3年 , 不限,杭州·江南,"“年度13薪,高速发展,季度奖金,定期篮球”"
技术,后端开发,Ruby,Ruby开发工程师,上海誉渡,https://www.lagou.com/jobs/3299732.html,15,2017/11/7,经验1-3年 , 本科,上海·龙柏,"“专业培训,股票期权”"
技术,后端开发,Ruby,Ruby/Rails 高级工程师,立返利,https://www.lagou.com/jobs/3417241.html,15,16:47发布,经验1-3年 , 本科,北京·中关村,"“邻近地铁,不加班,弹性工作,零食随便吃”"
技术,后端开发,Ruby,ruby开发工程师,summer校园,https://www.lagou.com/jobs/3771013.html,15,12:16发布,经验1-3年 , 本科,北京·海淀区,"“五险一金,团建活动,领导nic”"
技术,人工智能,自然语言处理,自然语言处理,360,https://www.lagou.com/jobs/1302845.html,25,11:21发布,经验3-5年 , 本科,北京·酒仙桥,“股票 保险 免费3餐”
技术,人工智能,自然语言处理,自然语言处理,普强信息,https://www.lagou.com/jobs/3798493.html,15,11:32发布,经验不限 , 本科,北京·海淀区,"“北京户口,年底双薪,下午茶,体检和旅游”"
技术,人工智能,自然语言处理,自然语言处理,滴滴出行,https://www.lagou.com/jobs/2012093.html,20,14:48发布,经验3-5年 , 本科,杭州·高新文教区,“六险一金，即将上市”
技术,人工智能,自然语言处理,自然语言处理工程师,江村市隐,https://www.lagou.com/jobs/3800563.html,20,15:58发布,经验3-5年 , 硕士,上海·张江,"“福利完善,试用全薪”"
技术,人工智能,自然语言处理,自然语言处理,智慧芽,https://www.lagou.com/jobs/2415218.html,15,2017/11/6,经验1-3年 , 本科,苏州·娄葑,“行业前景广阔；老板NICE；弹性工作时间”
技术,人工智能,自然语言处理,自然语言处理,美团点评,https://www.lagou.com/jobs/2547720.html,30,00:05发布,经验3-5年 , 本科,北京·望京,"“超值期权,爆发机会,丰厚福利”"
技术,人工智能,自然语言处理,自然语言处理科学家/工程师（NLP）,京东金融,https://www.lagou.com/jobs/3800856.html,25,16:22发布,经验不限 , 博士,北京·大兴区,“牛人团队 氛围浓厚 多业务场景落地”
技术,人工智能,自然语言处理,AI技术专家-自然语言处理方向,金蝶,https://www.lagou.com/jobs/3795076.html,25,10:10发布,经验5-10年 , 本科,深圳·科技园,“公司高速发展 重要职位 待遇好 平台好”
技术,人工智能,自然语言处理,自然语言处理工程师,泛微,https://www.lagou.com/jobs/3782680.html,30,18:29发布,经验3-5年 , 本科,上海·闵行区,"“绩效奖金,上市公司,三餐福利,半年调薪”"
技术,人工智能,自然语言处理,自然语言处理,Udesk－企业级智能客服平台,https://www.lagou.com/jobs/3412421.html,30,09:17发布,经验5-10年 , 硕士,北京·西直门,"“团队强悍,待遇丰厚,数据规模,场景明确”"
技术,人工智能,自然语言处理,自然语言处理工程师,广州棒谷网络科技有限公司,https://www.lagou.com/jobs/3729122.html,12,09:15发布,经验1-3年 , 硕士,广州·白云大道,"“NLP,人工智能”"
技术,人工智能,自然语言处理,NLP,时光网-Mtime,https://www.lagou.com/jobs/2797445.html,30,10:52发布,经验5-10年 , 硕士,北京·华贸,"“七险一金,弹性工时,行业大牛,综合补贴”"
技术,人工智能,自然语言处理,自然语言处理,爱狄特,https://www.lagou.com/jobs/3761835.html,20,17:25发布,经验3-5年 , 硕士,北京·东直门,“六险一金，带薪年假，绩效奖金”
技术,人工智能,自然语言处理,自然语言处理工程师,美柚,https://www.lagou.com/jobs/3716636.html,10,14:40发布,经验1-3年 , 硕士,厦门·思明区,"“开放,大团队,专业,技术分享”"
技术,人工智能,自然语言处理,自然语言处理工程师,丝路天地,https://www.lagou.com/jobs/3790344.html,15,09:39发布,经验1-3年 , 本科,深圳·南油,"“周末双休,五险一金”"
技术,人工智能,自然语言处理,自然语言处理工程师,360,https://www.lagou.com/jobs/3761016.html,20,2017-10-30,经验5-10年 , 本科,北京·酒仙桥,“奖金 食堂 班车 健身房”
技术,人工智能,自然语言处理,NLP工程师,智慧芽,https://www.lagou.com/jobs/3214490.html,15,2017/11/6,经验1-3年 , 本科,苏州·娄葑,"“NLP,算法工程师”"
技术,人工智能,自然语言处理,自然语言处理（资深 或 专家）,美团点评,https://www.lagou.com/jobs/3152880.html,35,00:05发布,经验1-3年 , 硕士,北京·望京,"“超值期权,带薪年假,补充商险,大牛团队”"
技术,人工智能,自然语言处理,NLP（自然语言处理）,Udesk－企业级智能客服平台,https://www.lagou.com/jobs/3655618.html,15,13:35发布,经验3-5年 , 本科,北京·西直门,"“技术大牛,晋升机会多,SaaS,领导好”"
技术,人工智能,自然语言处理,自然语言处理工程师,泛微,https://www.lagou.com/jobs/3783954.html,25,09:14发布,经验3-5年 , 硕士,上海·闵行区,"“五险一金,免费三餐,员工旅游,生日福利”"
技术,人工智能,自然语言处理,自然语言处理,普强信息,https://www.lagou.com/jobs/3643203.html,25,2017/11/7,经验不限 , 不限,北京·西北旺,"“北京户口,语音识别,深度学习,机器学习”"
技术,人工智能,自然语言处理,自然语言处理,阡寻,https://www.lagou.com/jobs/2429497.html,10,15:41发布,经验1-3年 , 硕士,长沙·岳麓区,"“五险一金,交通补助,午餐补助,年终奖”"
技术,人工智能,自然语言处理,自然语言处理工程师,深圳非凡之星网络科技有限公司,https://www.lagou.com/jobs/3801299.html,20,17:01发布,经验1-3年 , 本科,深圳·南油,"“周末双休,员工下午茶,五险一金”"
技术,人工智能,自然语言处理,自然语言处理工程师,汽车之家,https://www.lagou.com/jobs/3592710.html,20,15:32发布,经验3-5年 , 硕士,北京·中关村,“上市公司，福利好，待遇好”
技术,人工智能,自然语言处理,自然语言处理工程师,国美互联网,https://www.lagou.com/jobs/3796129.html,20,2017/11/7,经验1-3年 , 本科,北京·三元桥,"“五险一金,弹性工作日”"
技术,人工智能,自然语言处理,自然语言处理工程师,逸途科技,https://www.lagou.com/jobs/3596193.html,35,2017/11/7,经验不限 , 硕士,北京·酒仙桥,"“免费水果,免费健身,定期团建,五险一金”"
技术,人工智能,自然语言处理,自然语言处理工程师,颐圣智能,https://www.lagou.com/jobs/3400565.html,15,10:25发布,经验3-5年 , 硕士,北京·朝阳区,"“扁平化管理,五险一金,公司氛围好,晋升空间大”"
技术,人工智能,自然语言处理,架构师-NLP自然语言处理,金蝶,https://www.lagou.com/jobs/3261816.html,20,2017/11/7,经验5-10年 , 本科,深圳·科技园,“战略产品前期骨干”
技术,人工智能,自然语言处理,自然语言处理工程师,思必驰科技,https://www.lagou.com/jobs/3580514.html,15,2017/11/7,经验1-3年 , 硕士,苏州·独墅湖,“人工智能团队，阿里投资背景”
技术,人工智能,自然语言处理,NLP研究员,华卓科技,https://www.lagou.com/jobs/2639930.html,10,10:05发布,经验不限 , 博士,杭州·东新路,"“NLP,浙大系,带薪年假,五险一金”"
技术,人工智能,自然语言处理,自然语言处理工程师,泛微,https://www.lagou.com/jobs/3776995.html,20,09:18发布,经验1-3年 , 硕士,上海·闵行区,"“半年调薪,福利待遇佳,免费三餐”"
技术,人工智能,自然语言处理,NLP工程师,逸途科技,https://www.lagou.com/jobs/3595289.html,20,2017/11/7,经验1-3年 , 硕士,北京·酒仙桥,"“发展前景,薪酬福利,牛B团队”"
技术,人工智能,自然语言处理,自然语言处理工程师,汽车之家,https://www.lagou.com/jobs/3394334.html,20,15:32发布,经验3-5年 , 硕士,北京·中关村,“上市公司，技术氛围浓，工作环境棒~”
技术,人工智能,自然语言处理,NLP自然语言处理工程师,智慧芽,https://www.lagou.com/jobs/2673795.html,20,2017/11/6,经验不限 , 博士,上海·天目西路,“弹性工作 全额社保公积金 医疗保险”
技术,人工智能,自然语言处理,自然语言处理算法工程师,360,https://www.lagou.com/jobs/3104866.html,20,11:21发布,经验1-3年 , 硕士,北京·酒仙桥,“五险一金 免费三餐 长期激励”
